tariff_code,product_name
308221000,"- - - Ahumados, incluso pelados o cocidos antes o durante el ahumado"
308229000,- - - Otros
308291000,"- - - Ahumados, incluso pelados o cocidos antes o durante el ahumado"
308299000,- - - Otros
308301000,"- - Vivas, frescas o refrigeradas"
308309100,"- - - Ahumadas, incluso peladas o cocidas antes o durante el ahumado"
308309900,- - - Las demás
308901000,"- - Vivos, frescos o refrigerados"
308909100,"- - - Ahumados, incluso pelados o cocidos antes o durante el ahumado"
308909900,- - - Los demás
401100000,- Con un contenido de materias grasas inferior o igual al 1% en peso
401200000,"- Con un contenido de materias grasas superior al 1% pero inferior o igual al 6%, en peso"
401400000,"- Con un contenido de materias grasas superior al 6% pero inferior o igual al 10%, en peso"
401500000,- Con un contenido de materias grasas superior al 10% en peso
402100000,"- En polvo, gránulos o demás formas sólidas, con un contenido de materias grasas inferior o igual al 1.5% en peso"
402211100,- - - - En envases de contenido neto inferior a 3 kg
402211200,- - - - En envases de contenido neto superior o igual a 3 kg
402212100,- - - - En envases de contenido neto inferior a 5 kg
402212200,- - - - En envases de contenido neto superior o igual a 5 kg
402290000,- - Las demás
402911000,- - - Leche evaporada
402912000,- - - Crema de leche
402919000,- - - Otras
402991000,- - - Leche condensada
402999000,- - - Otras
403101000,"- - Leche fermentada tratada térmicamente, en polvo"
403109000,- - Otros
403901000,- - Suero de mantequilla
403909000,- - Otros
404100000,"- Lactosuero, aunque esté modificado, incluso concentrado o con adición de azúcar u otro edulcorante"
404900000,- Los demás
405100000,- Mantequilla
405200000,- Pastas lácteas para untar
405901000,"- - Grasa butírica (""Butter oil"")"
405909000,- - Otras
406101000,- - Queso mozzarella
406109000,- - Otros
406201000,"- - Tipo ""Cheddar"", deshidratado"
406202000,- - Queso mozzarella
406209000,- - Otros
406300000,"- Queso fundido, excepto el rallado o en polvo"
406400000,- Queso de pasta azul y demás quesos que presenten vetas producidas por Penicillium roqueforti
406902000,"- - Tipo cheddar, en bloques o en barras"
406909000,- - Otros
407110000,- - De gallina de la especie Gallus domesticus
407190000,- - Los demás
407210000,- - De gallina de la especie Gallus domesticus
407291000,- - - De avestruz
407299000,- - - Otros
407901000,- - De avestruz
407909000,- - Otros
408110000,- - Secas
408190000,- - Las demás
408910000,- - Secos
408990000,- - Los demás
409000000,MIEL NATURAL
410000000,PRODUCTOS COMESTIBLES DE ORIGEN ANIMAL NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE
501000000,"CABELLO EN BRUTO, INCLUSO LAVADO O DESGRASADO; DESPERDICIOS DE CABELLO"
502100000,- Cerdas de cerdo o de jabalí y sus desperdicios
502900000,- Los demás
504001000,- De bovinos
504002000,- De porcinos o de ovinos
504009000,- Otros
505100000,- Plumas de las utilizadas para relleno; plumón
505900000,- Los demás
506100000,- Oseína y huesos acidulados
506900000,- Los demás
507100000,- Marfil; polvo y desperdicios de marfil
507900000,- Los demás
508000000,"CORAL Y MATERIAS SIMILARES, EN BRUTO O SIMPLEMENTE PREPARADOS, PERO SIN OTRO TRABAJO; VALVAS Y CAPARAZONES DE MOLUSCOS, CRUSTACEOS O EQUINODERMOS, Y JIBIONES, EN BRUTO O SIMPLEMENTE PREPARADOS, PERO SIN CORTAR EN FORMA DETERMINADA, INCLUSO EN POLVO Y DESPERDICIOS"
510000000,"AMBAR GRIS, CASTOREO, ALGALIA Y ALMIZCLE; CANTARIDAS; BILIS, INCLUSO DESECADA; GLANDULAS Y DEMAS SUSTANCIAS DE ORIGEN ANIMAL UTILIZADAS PARA LA PREPARACION DE PRODUCTOS FARMACEUTICOS, FRESCAS, REFRIGERADAS, CONGELADAS O CONSERVADAS PROVISIONALMENTE DE OTRA FORMA"
511100000,- Semen de bovinos
511911000,- - - Huevas y lechas
511919000,- - - Otros
511991000,- - - Ovulos fecundados
511992000,- - - Esponjas naturales de origen animal
511999000,- - - Otros
601100000,"- Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en reposo vegetativo"
601200000,"- Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en vegetación o en flor; plantas y raíces de achicoria"
602100000,- Esquejes sin enraizar e injertos
602201000,- - Plántulas
602209000,- - Otros
602300000,"- Rododendros y azaleas, incluso injertados"
602400000,"- Rosales, incluso injertados"
602901000,- - Plántulas de hortalizas y tabaco
602909000,- - Otros
603110000,- - Rosas
603120000,- - Claveles
603130000,- - Orquídeas
603140000,- - Crisantemos
603150000,- - Azucenas (lirios) (Lilium spp.)
603191000,- - - Ginger
603192000,- - - Ave del paraíso
603193000,- - - Calas
603195000,- - - Sysofilia
603196000,- - - Serberas
603197000,- - - Estaticias
603198000,- - - Astromerias
603199100,- - - - Agapantos
603199200,- - - - Gladiolas
603199300,- - - - Anturios
603199400,- - - - Heliconias
603199900,- - - - Los demás
603901000,- - Arreglos florales
603909000,- - Otros
604201000,- - Musgos y líquenes
604202000,- - Arreglos
604209000,- - Otros
604901000,- - Musgos y líquenes
604902000,- - Arreglos
604909000,- - Otros
701100000,- Para siembra
701900000,- Las demás
702000000,TOMATES FRESCOS O REFRIGERADOS
703101100,- - - Amarillas
703101200,- - - Blancas
703101300,- - - Rojas
703101900,- - - Las demás
703102000,- - Chalotes
703200000,- Ajos
703900000,- Puerros y demás hortalizas aliáceas 
704100000,"- Coliflores y brécoles (""broccoli"")"
704200000,- Coles (repollitos) de Bruselas
704900000,- Los demás
705110000,- - Repolladas
705190000,- - Las demás
705210000,"- - Endibia ""witloof"" (Cichorium intybus var. foliosum)"
705290000,- - Las demás
706100000,- Zanahorias y nabos
706900000,- Los demás
707000000,"PEPINOS Y PEPINILLOS, FRESCOS O REFRIGERADOS"
708100000,"- Arvejas (guisantes, chícharos) (Pisum sativum)"
708200000,"- Frijoles (judías, porotos, alubias, fréjoles) (Vigna spp., Phaseolus spp.)"
708900000,- Las demás
709200000,- Espárragos
709300000,- Berenjenas
709400000,"- Apio, excepto el apionabo"
709510000,- - Hongos del género Agaricus
709590000,- - Los demás
709601000,- - Pimientos (chiles) dulces
709602000,- - Chile tabasco (Capsicum frutescens L.)
709609000,- - Otros
709700000,- Espinacas (incluida la de Nueva Zelanda) y armuelles
709910000,- - Alcachofas (alcauciles)
709920000,- - Aceitunas
709931000,- - - Ayotes
709932000,- - - Zapallos
709939000,- - - Otros
709991000,- - - Maíz dulce
709992000,- - - Chayotes
709993000,- - - Okras
709999000,- - - Otras
710100000,- Papas (patatas)
710210000,"- - Arvejas (guisantes, chícharos) (Pisum sativum)"
710220000,"- - Frijoles (judías, porotos, alubias, fréjoles) (Vigna spp., Phaseolus spp.)"
710290000,- - Las demás
710300000,- Espinacas (incluida la de Nueva Zelanda) y armuelles
710400000,- Maíz dulce
710800000,- Las demás hortalizas 
710900000,- Mezclas de hortalizas 
711200000,- Aceitunas
711400000,- Pepinos y pepinillos
711510000,- - Hongos del género Agaricus
711590000,- - Los demás
711902000,- - Cebollas
711903000,- - Alcaparras
711909000,"- - Otras, incluidas las mezclas de hortalizas"
712201000,"- - En polvo, en envases de contenido neto superior o igual a 5 kg"
712209000,- - Otras
712310000,- - Hongos del género Agaricus
712320000,- - Orejas de Judas (Auricularia spp.)
712330000,- - Hongos gelatinosos (Tremella spp.)
712390000,- - Los demás
712901000,"- - Tomates, perejil, mejorana o ajos, en polvo, en envases de contenido neto superior o igual a 5 kg"
712902000,"- - Granos de maíz dulce (Zea Mays var saccharata), para la siembra"
712909000,"- - Otras, incluidas las mezclas de hortalizas"
713101000,- - Para la siembra
713109000,- - Otras
713200000,- Garbanzos
713311000,- - - De la especie Vigna mungo (L) Hepper
713319000,- - - Otros
713320000,"- - Adzuki (""rojos pequeños"") (Phaseolus o Vigna angularis)"
713331000,- - - Negros
713332000,- - - Blancos
713333000,"- - - Granos de frijol ejotero (Phaseolus vulgaris), para la siembra"
713334000,- - - Rojos
713339000,- - - Otros
713340000,- - Bambara (Vigna subterranea o Voandzeia subterranea)
713350000,- - Salvaje o caupí (Vigna unguiculata)
713391000,- - - Cubaces (Phaseolus coccinius)
713392000,- - - Lima (Phaseolus lunatus)
713399000,- - - Otros
713400000,- Lentejas
713500000,"- Habas (Vicia faba var. major), habas caballar (Vicia faba var. equina) y menor (Vicia faba var. minor)"
713600000,- Gandú o gandul (frijol de palo) (Cajanus cajan)
713900000,- Las demás
714100000,- Raíces de yuca (mandioca)
714200000,"- Camotes (batatas, boniatos)"
714301000,- - Yampí (Dioscorea trifida)
714302000,- - Ñames (Dioscorea alata)
714309000,- - Otros
714401000,- - Ñampí (Colocasia esculenta)
714409000,- - Otras
714501000,- - Tiquisque (yautía) (Xanthosoma saggitifolium)
714509000,- - Otras
714900000,- Los demás
801110000,- - Secos
801120000,- - Con la cáscara interna (endocarpio)
801190000,- - Los demás
801210000,- - Con cáscara
801220000,- - Sin cáscara
801310000,- - Con cáscara
801320000,- - Sin cáscara
802110000,- - Con cáscara
802120000,- - Sin cáscara
802210000,- - Con cáscara
802220000,- - Sin cáscara
802310000,- - Con cáscara
802320000,- - Sin cáscara
802410000,- - Con cáscara
802420000,- - Sin cáscara
802510000,- - Con cáscara
802520000,- - Sin cáscara
802610000,- - Con cáscara
802620000,- - Sin cáscara
802700000,- Nueces de cola (Cola spp.)
802800000,- Nueces de areca
802900000,- Los demás
803100000,"- Plátanos ""plantains"""
803901100,- - - Frescas
803901200,- - - Secas
803909000,- - Otros
804100000,- Dátiles
804200000,- Higos
804300000,- Piñas (ananás)
804400000,- Aguacates (paltas)
804501000,- - Mangos
804502000,- - Guayabas y mangostanes
805100000,- Naranjas
805210000,- - Mandarinas (incluidas las tangerinas y satsumas)
805220000,- - Clementinas
805290000,- - Los demás
805400000,- Toronjas o pomelos
805500000,"- Limones (Citrus limon, Citrus limonum) y limas (Citrus aurantifolia, Citrus latifolia)"
805900000,- Los demás
806100000,- Frescas
806200000,"- Secas, incluidas las pasas"
807110000,- - Sandías
807190000,- - Los demás
807200000,- Papayas
808100000,- Manzanas
808300000,- Peras
808400000,- Membrillos
809100000,"- Albaricoques (damascos, chabacanos)"
809210000,- - Guindas (cerezas ácidas) (Prunus cerasus)
809290000,- - Las demás
809300000,"- Melocotones (duraznos), incluidos los griñones y nectarinas"
809400000,- Ciruelas y endrinas
810100000,- Fresas (frutillas)
810200000,"- Frambuesas, zarzamoras, moras y moras-frambuesa"
810300000,"- Grosellas negras, blancas o rojas y grosellas espinosas"
810400000,"- Arándanos rojos, mirtilos y demás frutos del género Vaccinium"
810500000,- Kiwis
810600000,- Duriones 
810700000,- Caquis (persimonios)
810901000,- - Guanábanas (Annona muricata)
810902000,- - Anonas (Annona squamosa)
810903000,- - Maracuyá (Passiflora edulis var flavicarpa)
810904000,- - Granadilla (Passiflora edulis var. sims)
810905100,"- - - Rojas, con cáscara"
810905200,"- - - Amarillas, con cáscara"
810905300,"- - - Las demás, con cáscara"
810905400,- - - Sin cáscara
810907000,- - Rambután (Nephelium lappaceum)
810909000,- - Otros
811100000,- Fresas (frutillas)
811200000,"- Frambuesas, zarzamoras, moras y moras-frambuesa y grosellas"
811900000,- Los demás
812101000,- - Guindas
812109000,- - Otras
812901000,- - Fresas (frutillas)
812909000,- - Otros
813100000,"- Albaricoques (damascos, chabacanos)"
813200000,- Ciruelas
813301000,- - En trozos
813309000,- - Otras
813400000,- Las demás frutas u otros frutos
813500000,"- Mezclas de frutas u otros frutos, secos, o de frutos de cáscara de este Capítulo"
814000000,"Cortezas de agrios (citricos), melones o sandias, frescas, congeladas, secas o presentadas en agua salada, sulfurosa o adicionada de otras sustancias para su conservacion provisional"
901111000,- - - Sin beneficiar (café cereza)
901112000,- - - Café pergamino
901113000,- - - Café oro
901119000,- - - Otros
901120000,- - Descafeinado
901210000,- - Sin descafeinar
901220000,- - Descafeinado
901900000,- Los demás
902100000,- Té verde (sin fermentar) presentado en envases inmediatos con un contenido inferior o igual a 3 kg
902200000,- Té verde (sin fermentar) presentado de otra forma
902300000,"- Té negro (fermentado) y té parcialmente fermentado, presentados en envases inmediatos con un contenido inferior o igual a 3 kg"
902400000,"- Té negro (fermentado) y té parcialmente fermentado, presentados de otra forma"
903000000,YERBA MATE
904111000,- - - Pimienta negra
904119000,- - - Otras
904120000,- - Triturada o pulverizada
904210000,"- - Secos, sin triturar ni pulverizar"
904220000,- - Triturados o pulverizados
905100000,- Sin triturar ni pulverizar
905200000,- Triturada o pulverizada
906110000,- - Canela (Cinnamomum zeylanicum Blume)
906190000,- - Las demás
906200000,- Trituradas o pulverizadas
907100000,- Sin triturar ni pulverizar
907200000,- Triturados o pulverizados
908110000,- - Sin triturar ni pulverizar
908120000,- - Triturada o pulverizada
908210000,- - Sin triturar ni pulverizar
908220000,- - Triturados o pulverizados
908311000,- - - Amomos
908312000,- - - Cardamomos
908321000,- - - Amomos
908322000,- - - Cardamomos
909210000,- - Sin triturar ni pulverizar
909220000,- - Trituradas o pulverizadas
909310000,- - Sin triturar ni pulverizar
909320000,- - Trituradas o pulverizadas
909611000,- - - Semillas de anís o de badiana
909612000,- - - Semillas de alcaravea
909613000,- - - Semillas de hinojo; bayas de enebro
909621000,- - - Semillas de anís o de badiana
909622000,- - - Semillas de alcaravea
909623000,- - - Semillas de hinojo; bayas de enebro
910111000,- - - Seco 
910119000,- - - Otros
910121000,- - - Seco 
910129000,- - - Otros
910200000,- Azafrán
910300000,- Cúrcuma
910910000,- - Mezclas previstas en la Nota 1 b) de este Capítulo
910991000,- - - Tomillo
910992000,- - - Hojas de Laurel
910993000,- - - Curry
910999000,- - - Otras
1001110000,- - Para siembra
1001190000,- - Los demás
1001910000,- - Para siembra
1001990000,- - Los demás
1002100000,- Para siembra
1002900000,- Los demás
1003100000,- Para siembra
1003900000,- Los demás
1004100000,- Para siembra
1004900000,- Los demás
1005100000,- Para siembra
1005901000,"- - Maíz tipo ""pop"" (Zea mays everta)"
1005902000,- - Maíz amarillo
1005903000,- - Maíz blanco 
1005909000,- - Otros
1006101000,- - Para siembra
1006109000,- - Otros
1006200000,- Arroz descascarillado (arroz cargo o arroz pardo)
1006301000,"- - Grano tamaño medio fraccionado en uno de sus extremos, con rango de contenido de grasa de 0.60% a 0.75% destinado al proceso de insuflado y envasado en sacos de 50 kg, debidamente identificados"
1006309000,- - Otros
1006400000,- Arroz partido
1007100000,- Para siembra
1007900000,- Los demás
1008100000,- Alforfón
1008210000,- - Para siembra
1008290000,- - Los demás
1008300000,- Alpiste
1008400000,- Fonio (Digitaria spp.)
1008500000,- Quinua (quinoa) (Chenopodium quinoa)
1008600000,- Triticale
1008900000,- Los demás cereales
1101000000,HARINA DE TRIGO O DE MORCAJO (TRANQUILLON)
1102200000,- Harina de maíz
1102901000,- - Harina de cebada
1102902000,- - Harina de avena
1102903000,- - Harina de arroz
1102904000,- - Harina de centeno
1102909000,- - Otras
1103110000,- - De trigo
1103131000,- - - Sémola pregelatinizada (por ejemplo: la utilizada como aditivo en la industria de cervecería)
1103139000,- - - Otros
1103191000,- - - De avena
1103192000,- - - De arroz
1103199000,- - - Otros
1103201000,- - De trigo
1103209000,- - Otros
1104120000,- - De avena
1104191000,- - - De cebada
1104199000,- - - Otros
1104221100,- - - - Estabilizados por medio de tratamiento térmico para la inactivación enzimática
1104221900,- - - - Los demás
1104229000,- - - Otros
1104230000,- - De maíz
1104291000,- - - De cebada
1104299000,- - - Otros
1104300000,"- Germen de cereales entero, aplastado, en copos o molido"
